PassengerId,Transported,1
3346_01,False,False
3347_01,False,True
3347_02,False,False
3351_01,False,True
3351_02,False,True
3354_01,False,False
3355_01,False,True
3356_01,False,True
3358_01,False,False
3362_01,False,False
3362_02,False,False
3366_01,False,True
3367_01,False,True
3368_01,False,True
3368_02,False,True
3368_03,False,True
3368_04,False,True
3368_05,False,True
3368_06,False,False
3368_07,False,False
3369_01,False,False
3373_01,False,True
3374_01,False,False
3375_01,False,False
3376_01,False,True
3378_01,False,False
3379_01,False,True
3385_01,False,True
3388_01,False,True
3393_01,False,True
3398_01,False,True
3399_01,False,False
3400_01,False,False
3407_01,False,False
3407_02,False,False
3411_01,False,True
3411_02,False,True
3411_03,False,False
3411_04,False,False
3411_05,False,True
3411_06,False,True
3411_07,False,False
3414_01,False,False
3416_01,False,False
3427_01,False,True
3429_01,False,True
3435_01,False,False
3436_01,False,True
3448_01,False,False
3448_02,False,False
3451_01,False,False
3452_01,False,True
3457_01,False,True
3460_01,False,False
3463_01,False,False
3466_01,False,False
3471_01,False,False
3472_01,False,True
3477_01,False,False
3477_02,False,True
3479_01,False,False
3481_01,False,False
3482_01,False,False
3482_02,False,True
3493_01,False,True
3494_01,False,False
3494_02,False,True
3498_01,False,False
3500_01,False,False
3502_01,False,False
3503_01,False,True
3505_01,False,False
3507_01,False,True
3508_01,False,False
3508_02,False,True
3509_01,False,True
3509_02,False,False
3510_01,False,True
3513_01,False,True
3513_02,False,True
3513_03,False,False
3513_04,False,True
3516_01,False,False
3517_01,False,False
3522_01,False,True
3524_01,False,False
3526_01,False,False
3529_01,False,True
3532_01,False,True
3538_01,False,False
3541_01,False,False
3544_01,False,False
3544_02,False,False
3545_01,False,True
3549_01,False,False
3549_02,False,True
3551_01,False,False
3554_01,False,False
3557_01,False,False
3571_01,False,True
3574_01,False,False
3575_01,False,False
3580_01,False,True
3580_02,False,True
3581_01,False,False
3583_01,False,False
3585_01,False,True
3587_01,False,True
3587_02,False,False
3587_03,False,True
3589_01,False,False
3589_02,False,True
3589_03,False,True
3589_04,False,True
3589_05,False,False
3589_06,False,True
3589_07,False,True
3590_01,False,True
3593_01,False,True
3599_01,False,True
3601_01,False,False
3601_02,False,False
3601_03,False,True
3601_04,False,True
3601_05,False,True
3601_06,False,False
3601_07,False,True
3603_01,False,True
3603_02,False,True
3604_01,False,True
3611_01,False,False
3617_01,False,False
3617_02,False,True
3617_03,False,False
3618_01,False,True
3618_02,False,False
3618_03,False,True
3618_04,False,False
3621_01,False,False
3621_02,False,False
3623_01,False,True
3627_01,False,True
3632_01,False,False
3633_01,False,True
3635_01,False,True
3635_02,False,False
3637_01,False,False
3638_01,False,False
3643_01,False,True
3646_01,False,False
3646_02,False,False
3649_01,False,False
3651_01,False,True
3656_01,False,True
3656_02,False,False
3657_01,False,True
3657_02,False,True
3657_03,False,False
3659_01,False,False
3659_02,False,False
3659_03,False,True
3659_04,False,True
3659_05,False,False
3659_06,False,True
3659_07,False,True
3661_01,False,False
3663_01,False,True
3666_01,False,True
3669_01,False,True
3670_01,False,True
3672_01,False,False
3672_02,False,False
3673_01,False,True
3675_01,False,True
3675_02,False,True
3675_03,False,True
3676_01,False,True
3683_01,False,True
3683_02,False,True
3684_01,False,True
3684_02,False,True
3685_01,False,False
3687_01,False,True
3689_01,False,False
3694_01,False,True
3695_01,False,False
3696_01,False,True
3697_01,False,False
3698_01,False,False
3701_01,False,True
3701_02,False,True
3701_03,False,True
3709_01,False,True
3712_01,False,True
3712_02,False,True
3712_03,False,True
3712_04,False,True
3712_05,False,True
3717_01,False,False
3717_02,False,True
3718_01,False,True
3720_01,False,True
3720_02,False,True
3720_03,False,True
3721_01,False,False
3722_01,False,False
3723_01,False,True
3725_01,False,True
3727_01,False,False
3730_01,False,True
3731_01,False,True
3738_01,False,True
3740_01,False,False
3746_01,False,False
3746_02,False,True
3746_03,False,True
3746_04,False,True
3762_01,False,True
3763_01,False,False
3764_01,False,True
3764_02,False,True
3766_01,False,True
3766_02,False,True
3780_01,False,True
3782_01,False,True
3782_02,False,False
3791_01,False,False
3792_01,False,True
3794_01,False,True
3799_01,False,True
3800_01,False,False
3802_01,False,False
3806_01,False,True
3808_01,False,False
3809_01,False,False
3809_02,False,False
3813_01,False,True
3819_01,False,False
3825_01,False,False
3827_01,False,False
3828_01,False,True
3828_02,False,False
3828_03,False,True
3829_01,False,True
3829_02,False,True
3833_01,False,True
3834_01,False,True
3837_01,False,False
3840_01,False,False
3843_01,False,False
3844_01,False,False
3844_02,False,True
3845_01,False,False
3855_01,False,True
3858_01,False,True
3858_02,False,True
3858_03,False,False
3858_04,False,True
3859_01,False,True
3860_01,False,True
3861_01,False,False
3863_01,False,False
3865_01,False,True
3869_01,False,True
3876_01,False,True
3876_02,False,False
3876_03,False,True
3877_01,False,False
3878_01,False,False
3880_01,False,True
3881_01,False,False
3882_01,False,True
3884_01,False,False
3885_01,False,False
3887_01,False,True
3889_01,False,True
3889_02,False,False
3891_01,False,True
3892_01,False,True
3892_02,False,False
3893_01,False,False
3893_02,False,True
3893_03,False,False
3900_01,False,True
3901_01,False,True
3902_01,False,True
3905_01,False,True
3906_01,False,False
3906_02,False,False
3908_01,False,True
3908_02,False,True
3910_01,False,True
3914_01,False,False
3918_01,False,False
3920_01,False,False
3925_01,False,False
3925_02,False,False
3929_01,False,True
3934_01,False,True
3934_02,False,True
3943_01,False,False
3943_02,False,True
3943_03,False,False
3947_01,False,False
3951_01,False,False
3953_01,False,True
3956_01,False,True
3957_01,False,True
3965_01,False,False
3969_01,False,False
3972_01,False,True
3975_01,False,False
3978_01,False,False
3979_01,False,False
3982_01,False,False
3983_01,False,False
3989_01,False,True
3989_02,False,True
3989_03,False,True
3989_04,False,True
3990_01,False,True
3993_01,False,False
4004_01,False,False
4007_01,False,False
4011_01,False,False
4012_01,False,True
4012_02,False,True
4015_01,False,True
4015_02,False,False
4024_01,False,True
4025_01,False,True
4028_01,False,True
4029_01,False,True
4041_01,False,True
4048_01,False,True
4048_02,False,True
4048_03,False,False
4051_01,False,True
4052_01,False,True
4054_01,False,True
4054_02,False,True
4054_03,False,False
4056_01,False,False
4057_01,False,False
4059_01,False,True
4059_02,False,False
4062_01,False,False
4067_01,False,True
4070_01,False,True
4070_02,False,True
4070_03,False,False
4073_01,False,False
4073_02,False,True
4074_01,False,False
4077_01,False,False
4085_01,False,True
4086_01,False,False
4086_02,False,True
4086_03,False,True
4087_01,False,False
4088_01,False,True
4092_01,False,True
4094_01,False,False
4094_02,False,False
4100_01,False,True
4105_01,False,True
4111_01,False,True
4117_01,False,False
4118_01,False,False
4119_01,False,True
4121_01,False,False
4122_01,False,True
4123_01,False,False
4124_01,False,True
4126_01,False,False
4133_01,False,True
4133_02,False,True
4136_01,False,True
4136_02,False,False
4138_01,False,False
4139_01,False,False
4146_01,False,True
4148_01,False,True
4153_01,False,False
4155_01,False,True
4157_01,False,False
4161_01,False,True
4162_01,False,True
4164_01,False,True
4180_01,False,True
4180_02,False,False
4187_01,False,False
4190_01,False,True
4192_01,False,True
4193_01,False,True
4195_01,False,False
4198_01,False,True
4200_01,False,True
4201_01,False,False
4202_01,False,True
4202_02,False,False
4209_01,False,False
4217_01,False,False
4224_01,False,False
4224_02,False,False
4226_01,False,True
4226_02,False,False
4227_01,False,False
4228_01,False,False
4234_01,False,False
4234_02,False,False
4235_01,False,False
4235_02,False,True
4236_01,False,True
4236_02,False,True
4241_01,False,False
4247_01,False,True
4247_02,False,False
4248_01,False,False
4248_02,False,False
4250_01,False,True
4263_01,False,True
4263_02,False,True
4263_03,False,True
4265_01,False,True
4268_01,False,True
4268_02,False,True
4269_01,False,False
4275_01,False,False
4276_01,False,False
4277_01,False,True
4279_01,False,True
4281_01,False,False
4282_01,False,True
4283_01,False,True
4284_01,False,True
4284_02,False,False
4285_01,False,True
4286_01,False,True
4286_02,False,False
4286_03,False,True
4287_01,False,True
4288_01,False,True
4288_02,False,True
4290_01,False,False
4298_01,False,False
4298_02,False,True
4298_03,False,True
4299_01,False,False
4304_01,False,False
4307_01,False,True
4308_01,False,True
4310_01,False,False
4313_01,False,True
4314_01,False,False
4321_01,False,True
4322_01,False,True
4323_01,False,True
4323_02,False,False
4323_03,False,False
4323_04,False,True
4325_01,False,False
4326_01,False,False
4328_01,False,True
4331_01,False,True
4341_01,False,True
4341_02,False,True
4342_01,False,True
4353_01,False,False
4355_01,False,True
4363_01,False,True
4374_01,False,False
4375_01,False,True
4377_01,False,True
4377_02,False,True
4377_03,False,True
4378_01,False,False
4378_02,False,False
4379_01,False,True
4380_01,False,False
4381_01,False,True
4381_02,False,False
4384_01,False,False
4385_01,False,True
4385_02,False,True
4385_03,False,True
4389_01,False,False
4394_01,False,False
4398_01,False,False
4406_01,False,False
4412_01,False,False
4414_01,False,True
4417_01,False,True
4418_01,False,False
4419_01,False,False
4419_02,False,False
4420_01,False,True
4420_02,False,False
4421_01,False,False
4423_01,False,False
4425_01,False,True
4425_02,False,False
4434_01,False,False
4435_01,False,True
4435_02,False,False
4439_01,False,True
4439_02,False,True
4442_01,False,True
4443_01,False,True
4443_02,False,True
4454_01,False,True
4455_01,False,False
4455_02,False,True
4455_03,False,True
4458_01,False,True
4460_01,False,True
4468_01,False,True
4471_01,False,False
4478_01,False,True
4480_01,False,True
4481_01,False,False
4484_01,False,False
4488_01,False,False
4489_01,False,False
4495_01,False,False
4499_01,False,True
4503_01,False,False
4504_01,False,True
4507_01,False,False
4513_01,False,True
4519_01,False,False
4520_01,False,False
4523_01,False,True
4523_02,False,True
4523_03,False,False
4523_04,False,True
4523_05,False,True
4523_06,False,True
4525_01,False,False
4526_01,False,False
4527_01,False,False
4528_01,False,True
4536_01,False,False
4540_01,False,True
4541_01,False,False
4545_01,False,False
4548_01,False,True
4551_01,False,True
4551_02,False,True
4551_03,False,True
4551_04,False,True
4554_01,False,False
4556_01,False,False
4566_01,False,False
4578_01,False,False
4579_01,False,True
4582_01,False,True
4582_02,False,True
4582_03,False,True
4582_04,False,True
4582_05,False,True
4582_06,False,True
4582_07,False,True
4583_01,False,True
4583_02,False,True
4583_03,False,True
4584_01,False,False
4588_01,False,False
4589_01,False,True
4590_01,False,False
4598_01,False,False
4599_01,False,True
4600_01,False,True
4600_02,False,True
4601_01,False,False
4614_01,False,False
4614_02,False,False
4616_01,False,False
4618_01,False,False
4619_01,False,True
4626_01,False,True
4626_02,False,False
4627_01,False,False
4629_01,False,False
4636_01,False,False
4639_01,False,True
4639_02,False,True
4639_03,False,False
4639_04,False,False
4639_05,False,True
4639_06,False,False
4647_01,False,True
4660_01,False,True
4666_01,False,False
4669_01,False,True
4670_01,False,True
4671_01,False,True
4671_02,False,True
4671_03,False,False
4671_04,False,True
4674_01,False,False
4675_01,False,True
4675_02,False,False
4681_01,False,False
4682_01,False,True
4683_01,False,True
4683_02,False,False
4685_01,False,True
4687_01,False,False
4688_01,False,False
4692_01,False,False
4697_01,False,True
4698_01,False,True
4700_01,False,True
4701_01,False,True
4701_02,False,True
4701_03,False,True
4701_04,False,True
4702_01,False,True
4702_02,False,False
4703_01,False,True
4703_02,False,True
4705_01,False,True
4705_02,False,False
4707_01,False,False
4707_02,False,False
4715_01,False,False
4716_01,False,False
4718_01,False,True
4722_01,False,False
4724_01,False,True
4727_01,False,False
4727_02,False,True
4729_01,False,False
4731_01,False,True
4734_01,False,False
4735_01,False,False
4736_01,False,True
4737_01,False,True
4740_01,False,True
4742_01,False,False
4745_01,False,True
4747_01,False,True
4747_02,False,False
4749_01,False,False
4751_01,False,False
4760_01,False,False
4761_01,False,True
4761_02,False,True
4761_03,False,False
4765_01,False,True
4766_01,False,True
4767_01,False,True
4768_01,False,True
4768_02,False,True
4771_01,False,True
4776_01,False,True
4776_02,False,True
4776_03,False,True
4776_04,False,True
4779_01,False,False
4781_01,False,False
4789_01,False,True
4799_01,False,False
4799_02,False,False
4799_03,False,False
4800_01,False,False
4802_01,False,True
4802_02,False,True
4805_01,False,True
4806_01,False,True
4809_01,False,False
4811_01,False,True
4812_01,False,True
4816_01,False,False
4820_01,False,True
4820_02,False,False
4821_01,False,False
4824_01,False,True
4825_01,False,True
4826_01,False,True
4833_01,False,False
4833_02,False,False
4834_01,False,True
4835_01,False,False
4839_01,False,False
4843_01,False,False
4843_02,False,False
4844_01,False,False
4849_01,False,True
4852_01,False,True
4854_01,False,True
4855_01,False,True
4855_02,False,True
4858_01,False,False
4859_01,False,False
4860_01,False,False
4861_01,False,False
4865_01,False,False
4867_01,False,False
4869_01,False,False
4872_01,False,False
4877_01,False,False
4894_01,False,True
4905_01,False,True
4906_01,False,False
4907_01,False,True
4908_01,False,False
4914_01,False,False
4919_01,False,True
4921_01,False,False
4922_01,False,True
4926_01,False,False
4928_01,False,True
4931_01,False,False
4935_01,False,False
4935_02,False,True
4935_03,False,False
4936_01,False,False
4947_01,False,False
4948_01,False,False
4949_01,False,True
4949_02,False,False
4953_01,False,True
4955_01,False,False
4957_01,False,True
4959_01,False,True
4960_01,False,False
4962_01,False,True
4966_01,False,True
4966_02,False,True
4967_01,False,True
4968_01,False,True
4969_01,False,True
4969_02,False,True
4971_01,False,True
4976_01,False,False
4982_01,False,True
4984_01,False,False
4984_02,False,True
4985_01,False,True
4986_01,False,True
4988_01,False,True
4993_01,False,True
4994_01,False,False
5001_01,False,True
5002_01,False,True
5011_01,False,True
5022_01,False,True
5024_01,False,True
5024_02,False,False
5024_03,False,True
5024_04,False,False
5024_05,False,True
5026_01,False,True
5029_01,False,True
5029_02,False,True
5030_01,False,False
5031_01,False,False
5031_02,False,False
5033_01,False,False
5033_02,False,False
5037_01,False,False
5038_01,False,False
5038_02,False,True
5041_01,False,False
5043_01,False,True
5043_02,False,True
5043_03,False,False
5045_01,False,True
5046_01,False,True
5047_01,False,True
5049_01,False,False
5053_01,False,True
5054_01,False,False
5055_01,False,True
5056_01,False,True
5056_02,False,True
5066_01,False,True
5071_01,False,True
5075_01,False,True
5077_01,False,False
5078_01,False,False
5079_01,False,True
5081_01,False,True
5082_01,False,False
5086_01,False,True
5086_02,False,False
5092_01,False,False
5094_01,False,True
5094_02,False,True
5096_01,False,False
5096_02,False,False
5098_01,False,False
5098_02,False,True
5098_03,False,False
5099_01,False,True
5100_01,False,True
5101_01,False,False
5102_01,False,False
5107_01,False,False
5110_01,False,True
5113_01,False,False
5114_01,False,True
5117_01,False,True
5118_01,False,True
5119_01,False,True
5121_01,False,True
5123_01,False,True
5131_01,False,False
5131_02,False,True
5134_01,False,False
5135_01,False,False
5139_01,False,True
5141_01,False,True
5143_01,False,True
5147_01,False,False
5149_01,False,False
5149_02,False,True
5150_01,False,True
5153_01,False,True
5155_01,False,False
5159_01,False,True
5159_02,False,False
5164_01,False,True
5164_02,False,True
5168_01,False,False
5169_01,False,False
5172_01,False,False
5178_01,False,False
5183_01,False,False
5189_01,False,True
5191_01,False,False
5195_01,False,False
5200_01,False,False
5203_01,False,True
5203_02,False,True
5212_01,False,False
5215_01,False,False
5219_01,False,True
5219_02,False,True
5222_01,False,True
5228_01,False,False
5228_02,False,True
5231_01,False,False
5232_01,False,False
5232_02,False,False
5233_01,False,False
5237_01,False,True
5241_01,False,True
5241_02,False,True
5245_01,False,False
5259_01,False,False
5261_01,False,False
5263_01,False,True
5267_01,False,True
5267_02,False,True
5267_03,False,True
5270_01,False,False
5283_01,False,False
5284_01,False,True
5285_01,False,True
5286_01,False,False
5289_01,False,True
5293_01,False,False
5293_02,False,False
5294_01,False,False
5295_01,False,False
5296_01,False,False
5302_01,False,True
5306_01,False,False
5306_02,False,True
5308_01,False,True
5308_02,False,True
5308_03,False,False
5309_01,False,True
5311_01,False,True
5317_01,False,False
5317_02,False,True
5318_01,False,True
5318_02,False,True
5319_01,False,False
5321_01,False,False
5324_01,False,True
5328_01,False,True
5329_01,False,False
5329_02,False,True
5329_03,False,True
5329_04,False,True
5329_05,False,False
5329_06,False,True
5329_07,False,True
5332_01,False,True
5335_01,False,True
5335_02,False,True
5335_03,False,True
5335_04,False,True
5336_01,False,False
5338_01,False,True
5339_01,False,False
5339_02,False,True
5339_03,False,True
5342_01,False,False
5349_01,False,True
5352_01,False,True
5357_01,False,True
5357_02,False,True
5357_03,False,False
5357_04,False,False
5358_01,False,True
5364_01,False,True
5369_01,False,True
5369_02,False,False
5369_03,False,True
5370_01,False,True
5371_01,False,True
5371_02,False,False
5371_03,False,True
5371_04,False,True
5373_01,False,False
5376_01,False,True
5376_02,False,True
5377_01,False,True
5381_01,False,False
5382_01,False,True
5382_02,False,True
5386_01,False,True
5391_01,False,False
5393_01,False,False
5398_01,False,True
5399_01,False,False
5400_01,False,True
5403_01,False,False
5405_01,False,False
5407_01,False,True
5409_01,False,False
5417_01,False,False
5419_01,False,False
5426_01,False,True
5428_01,False,False
5428_02,False,True
5429_01,False,False
5432_01,False,True
5433_01,False,True
5439_01,False,False
5442_01,False,False
5444_01,False,True
5448_01,False,False
5449_01,False,False
5456_01,False,False
5460_01,False,True
5461_01,False,False
5464_01,False,False
5473_01,False,True
5473_02,False,False
5481_01,False,True
5482_01,False,True
5482_02,False,False
5486_01,False,True
5493_01,False,True
5495_01,False,True
5498_01,False,True
5498_02,False,True
5502_01,False,True
5503_01,False,False
5505_01,False,False
5505_02,False,True
5505_03,False,True
5513_01,False,True
5513_02,False,True
5513_03,False,False
5513_04,False,True
5516_01,False,True
5518_01,False,False
5519_01,False,True
5525_01,False,False
5532_01,False,True
5533_01,False,False
5534_01,False,True
5542_01,False,False
5547_01,False,True
5548_01,False,True
5549_01,False,True
5553_01,False,True
5553_02,False,False
5554_01,False,True
5558_01,False,False
5562_01,False,True
5562_02,False,True
5564_01,False,False
5565_01,False,False
5567_01,False,False
5570_01,False,True
5576_01,False,False
5577_01,False,True
5577_02,False,True
5577_03,False,True
5577_04,False,True
5577_05,False,True
5579_01,False,True
5584_01,False,True
5584_02,False,False
5588_01,False,False
5588_02,False,True
5588_03,False,True
5588_04,False,True
5588_05,False,True
5590_01,False,True
5593_01,False,False
5597_01,False,True
5600_01,False,True
5604_01,False,False
5605_01,False,False
5607_01,False,True
5612_01,False,True
5617_01,False,False
5620_01,False,False
5620_02,False,False
5621_01,False,False
5624_01,False,False
5630_01,False,True
5632_01,False,True
5633_01,False,False
5634_01,False,True
5635_01,False,False
5636_01,False,False
5638_01,False,True
5641_01,False,False
5649_01,False,True
5654_01,False,False
5656_01,False,True
5657_01,False,False
5658_01,False,False
5660_01,False,False
5664_01,False,True
5664_02,False,True
5664_03,False,False
5664_04,False,True
5665_01,False,False
5666_01,False,False
5668_01,False,True
5669_01,False,True
5670_01,False,True
5672_01,False,True
5675_01,False,True
5676_01,False,False
5678_01,False,True
5678_02,False,True
5682_01,False,True
5683_01,False,False
5690_01,False,False
5691_01,False,True
5694_01,False,True
5697_01,False,True
5699_01,False,False
5703_01,False,False
5708_01,False,True
5715_01,False,True
5715_02,False,True
5720_01,False,True
5720_02,False,True
5731_01,False,False
5731_02,False,True
5734_01,False,True
5734_02,False,False
5741_01,False,False
5743_01,False,False
5745_01,False,True
5749_01,False,False
5752_01,False,False
5753_01,False,False
5754_01,False,False
5759_01,False,True
5760_01,False,False
5762_01,False,False
5766_01,False,True
5770_01,False,True
5774_01,False,True
5775_01,False,False
5782_01,False,False
5782_02,False,False
5782_03,False,True
5782_04,False,True
5784_01,False,True
5787_01,False,False
5787_02,False,True
5787_03,False,True
5789_01,False,True
5789_02,False,True
5797_01,False,True
5798_01,False,False
5801_01,False,False
5803_01,False,True
5805_01,False,False
5807_01,False,False
5815_01,False,False
5815_02,False,False
5815_03,False,False
5815_04,False,False
5830_01,False,False
5832_01,False,False
5833_01,False,True
5838_01,False,False
5841_01,False,True
5841_02,False,True
5841_03,False,False
5845_01,False,True
5850_01,False,True
5851_01,False,False
5851_02,False,True
5853_01,False,False
5862_01,False,False
5864_01,False,True
5865_01,False,False
5866_01,False,True
5870_01,False,True
5872_01,False,True
5873_01,False,False
5873_02,False,False
5873_03,False,False
5881_01,False,True
5883_01,False,True
5884_01,False,False
5892_01,False,False
5893_01,False,False
5893_02,False,True
5895_01,False,False
5896_01,False,False
5899_01,False,False
5904_01,False,True
5904_02,False,False
5910_01,False,False
5911_01,False,True
5911_02,False,False
5911_03,False,False
5911_04,False,True
5911_05,False,True
5911_06,False,True
5914_01,False,True
5917_01,False,True
5918_01,False,True
5926_01,False,True
5929_01,False,True
5932_01,False,True
5935_01,False,False
5936_01,False,True
5936_02,False,True
5936_03,False,False
5936_04,False,True
5936_05,False,False
5937_01,False,True
5940_01,False,False
5942_01,False,True
5942_02,False,True
5943_01,False,False
5948_01,False,False
5958_01,False,True
5961_01,False,True
5961_02,False,True
5962_01,False,True
5964_01,False,True
5964_02,False,True
5966_01,False,True
5966_02,False,True
5978_01,False,False
5978_02,False,True
5979_01,False,True
5982_01,False,False
5996_01,False,True
5997_01,False,True
5997_02,False,True
6002_01,False,True
6005_01,False,True
6005_02,False,True
6005_03,False,True
6005_04,False,False
6005_05,False,True
6009_01,False,False
6009_02,False,False
6012_01,False,False
6013_01,False,True
6018_01,False,False
6021_01,False,True
6023_01,False,True
6037_01,False,True
6044_01,False,False
6044_02,False,True
6046_01,False,True
6050_01,False,True
6051_01,False,False
6051_02,False,True
6053_01,False,False
6056_01,False,False
6057_01,False,False
6060_01,False,False
6063_01,False,True
6072_01,False,True
6074_01,False,True
6074_02,False,True
6074_03,False,True
6078_01,False,True
6079_01,False,True
6081_01,False,False
6081_02,False,False
6081_03,False,False
6081_04,False,True
6083_01,False,False
6084_01,False,True
6088_01,False,True
6089_01,False,True
6093_01,False,True
6097_01,False,True
6100_01,False,False
6104_01,False,False
6113_01,False,False
6114_01,False,False
6119_01,False,True
6119_02,False,True
6119_03,False,True
6125_01,False,False
6129_01,False,False
6131_01,False,False
6134_01,False,False
6140_01,False,False
6142_01,False,False
6142_02,False,True
6144_01,False,False
6147_01,False,False
6151_01,False,False
6151_02,False,True
6154_01,False,True
6159_01,False,True
6160_01,False,True
6160_02,False,True
6161_01,False,True
6164_01,False,True
6165_01,False,True
6177_01,False,False
6183_01,False,False
6185_01,False,False
6187_01,False,True
6188_01,False,True
6190_01,False,True
6193_01,False,False
6193_02,False,True
6193_03,False,False
6193_04,False,True
6195_01,False,False
6196_01,False,True
6197_01,False,True
6198_01,False,False
6202_01,False,False
6203_01,False,False
6204_01,False,True
6209_01,False,False
6209_02,False,True
6210_01,False,True
6212_01,False,True
6214_01,False,False
6217_01,False,True
6217_02,False,False
6221_01,False,False
6226_01,False,False
6231_01,False,True
6231_02,False,True
6231_03,False,False
6233_01,False,False
6233_02,False,False
6233_03,False,True
6235_01,False,True
6240_01,False,True
6242_01,False,True
6244_01,False,True
6244_02,False,True
6247_01,False,False
6255_01,False,True
6257_01,False,True
6257_02,False,False
6257_03,False,True
6258_01,False,True
6259_01,False,True
6260_01,False,False
6260_02,False,False
6261_01,False,True
6261_02,False,True
6267_01,False,False
6267_02,False,True
6267_03,False,True
6267_04,False,True
6267_05,False,True
6267_06,False,True
6269_01,False,False
6269_02,False,False
6269_03,False,True
6272_01,False,False
6272_02,False,False
6275_01,False,False
6278_01,False,True
6278_02,False,True
6284_01,False,True
6286_01,False,False
6286_02,False,True
6287_01,False,False
6287_02,False,False
6288_01,False,True
6288_02,False,False
6288_03,False,True
6288_04,False,True
6291_01,False,False
6294_01,False,True
6295_01,False,True
6295_02,False,True
6298_01,False,False
6303_01,False,False
6306_01,False,False
6307_01,False,True
6310_01,False,False
6311_01,False,True
6312_01,False,False
6312_02,False,False
6314_01,False,False
6329_01,False,False
6332_01,False,True
6332_02,False,False
6332_03,False,True
6332_04,False,False
6332_05,False,True
6332_06,False,True
6332_07,False,True
6332_08,False,False
6333_01,False,False
6336_01,False,True
6337_01,False,True
6342_01,False,True
6342_02,False,False
6345_01,False,True
6345_02,False,False
6350_01,False,True
6352_01,False,True
6352_02,False,True
6358_01,False,True
6358_02,False,True
6359_01,False,False
6362_01,False,True
6364_01,False,True
6375_01,False,False
6377_01,False,True
6379_01,False,False
6382_01,False,False
6383_01,False,True
6383_02,False,True
6383_03,False,False
6384_01,False,True
6386_01,False,True
6387_01,False,False
6389_01,False,False
6391_01,False,True
6391_02,False,True
6392_01,False,False
6393_01,False,True
6395_01,False,True
6401_01,False,True
6401_02,False,False
6403_01,False,False
6410_01,False,False
6410_02,False,False
6417_01,False,True
6420_01,False,True
6423_01,False,False
6425_01,False,False
6425_02,False,True
6426_01,False,False
6427_01,False,False
6429_01,False,False
6435_01,False,False
6438_01,False,False
6440_01,False,True
6441_01,False,False
6445_01,False,False
6460_01,False,True
6465_01,False,True
6466_01,False,False
6467_01,False,False
6469_01,False,True
6474_01,False,False
6476_01,False,False
6479_01,False,True
6479_02,False,True
6483_01,False,True
6484_01,False,False
6486_01,False,True
6491_01,False,True
6491_02,False,False
6491_03,False,True
6495_01,False,False
6496_01,False,True
6496_02,False,False
6497_01,False,True
6498_01,False,True
6499_01,False,True
6499_02,False,False
6499_03,False,False
6499_04,False,True
6499_05,False,False
6499_06,False,True
6499_07,False,True
6499_08,False,True
6504_01,False,True
6504_02,False,False
6505_01,False,False
6506_01,False,False
6506_02,False,False
6507_01,False,True
6515_01,False,True
6516_01,False,True
6516_02,False,True
6518_01,False,True
6519_01,False,False
6521_01,False,False
6524_01,False,True
6527_01,False,True
6528_01,False,True
6532_01,False,False
6533_01,False,True
6533_02,False,False
6534_01,False,True
6536_01,False,False
6537_01,False,False
6538_01,False,False
6542_01,False,True
6543_01,False,True
6550_01,False,False
6551_01,False,True
6554_01,False,True
6555_01,False,True
6559_01,False,True
6559_02,False,True
6559_03,False,False
6564_01,False,True
6564_02,False,True
6566_01,False,False
6571_01,False,False
6575_01,False,True
6576_01,False,False
6577_01,False,False
6577_02,False,True
6577_03,False,True
6579_01,False,True
6581_01,False,False
6584_01,False,True
6586_01,False,False
6587_01,False,True
6589_01,False,True
6596_01,False,True
6596_02,False,False
6597_01,False,False
6600_01,False,True
6600_02,False,True
6605_01,False,True
6605_02,False,True
6607_01,False,False
6610_01,False,True
6612_01,False,False
6612_02,False,False
6612_03,False,False
6612_04,False,True
6612_05,False,True
6612_06,False,True
6615_01,False,True
6617_01,False,True
6617_02,False,True
6617_03,False,True
6619_01,False,False
6627_01,False,True
6629_01,False,True
6632_01,False,False
6636_01,False,True
6640_01,False,True
6644_01,False,False
6648_01,False,True
6651_01,False,True
6653_01,False,True
6657_01,False,True
6658_01,False,False
6658_02,False,True
6658_03,False,False
6661_01,False,True
6666_01,False,True
6677_01,False,True
6678_01,False,False
6678_02,False,True
6679_01,False,False
6682_01,False,True
6682_02,False,True
6685_01,False,False
6686_01,False,False
6687_01,False,False
6688_01,False,True
6689_01,False,False
6689_02,False,False
6690_01,False,True
6695_01,False,True
6696_01,False,True
6700_01,False,True
6700_02,False,False
6701_01,False,True
6703_01,False,False
6704_01,False,False
6705_01,False,False
6710_01,False,True
6712_01,False,False
6714_01,False,False
6715_01,False,True
6716_01,False,False
6717_01,False,True
6723_01,False,False
6728_01,False,True
6732_01,False,True
6733_01,False,True
6735_01,False,False
6737_01,False,False
6738_01,False,True
6738_02,False,True
6740_01,False,False
6743_01,False,False
6752_01,False,False
6752_02,False,False
6752_03,False,False
6755_01,False,False
6759_01,False,True
6767_01,False,False
6767_02,False,False
6768_01,False,False
6769_01,False,True
6770_01,False,True
6770_02,False,True
6770_03,False,True
6771_01,False,False
6772_01,False,True
6772_02,False,False
6777_01,False,True
6781_01,False,True
6783_01,False,True
6785_01,False,True
6790_01,False,False
6791_01,False,True
6793_01,False,True
6793_02,False,True
6795_01,False,False
6797_01,False,False
6803_01,False,False
6804_01,False,True
6807_01,False,True
6807_02,False,True
